ExperimentName,Subject,Session,Age,ClockInformation,DataFileBasename,DisplayRefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockListCycle,BlockListSample,ProcedureBlock,RunningBlock,Trial,CrossLangDiff,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PracList,PracListCycle,PracListSample,ProcedureTrial,Q1OnsetTime,Q1RESP,Q1RT,Q1RTTime,Q2RESP,Q2RT,Q2RTTime,Q3RESP,Q3RT,Q3RTTime,Q4RESP,Q4RT,Q4RTTime,RunningTrial,Stimuli,TrialList,TrialListCycle,TrialListSample
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,1,1,1,2,1,1,53,3,2,NA,NA,NA,TrialProc,291110,Yes,13890,305e3,3,1079,306105,5,1869,307995,1,2007,310033,TrialList,时间是一个很好的医生。,53,1,1
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,2,0,1,2,2,0,16,2,2,NA,NA,NA,TrialProc,314776,Yes,5837,320613,2,1480,322122,4,2770,324912,1,5720,330662,TrialList,权力是一种温暖的光。,16,1,2
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,3,0,1,1,2,0,33,2,2,NA,NA,NA,TrialProc,335408,Yes,5741,341149,2,1883,343057,4,1427,344518,1,1139,345696,TrialList,编程是一个珍贵的艺术品。,33,1,3
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,4,1,2,3,2,0,2,3,2,NA,NA,NA,TrialProc,350190,Yes,7368,357558,2,1211,358801,4,1778,360601,1,1217,361840,TrialList,宗教是一首轻松的音乐。,2,1,4
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,5,1,1,3,2,0,40,3,2,NA,NA,NA,TrialProc,366273,No,9211,375484,NA,0,0,2,1841,377346,0,1218,378590,TrialList,疼痛是一种诱人的美。,40,1,5
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,6,0,2,1,2,0,19,3,3,NA,NA,NA,TrialProc,382988,No,6583,389571,NA,0,0,1,1943,391548,0,1298,392869,TrialList,障碍是平静的睡眠。,19,1,6
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,7,0,2,3,3,0,24,1,1,NA,NA,NA,TrialProc,399021,Yes,1968,400989,2,4771,405791,4,1525,407345,1,1056,408426,TrialList,婚姻是炙热的地狱。,24,1,7
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,8,0,1,3,2,1,57,2,2,NA,NA,NA,TrialProc,412903,Yes,9886,422789,2,1504,424323,4,1441,425793,1,961,426780,TrialList,优柔寡断是一个平静的旋窝。,57,1,8
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,9,0,2,1,2,0,26,3,3,NA,NA,NA,TrialProc,431919,No,4644,436563,NA,0,0,2,1737,438322,0,1217,439569,TrialList,财务是一杯美味的葡萄酒。,26,1,9
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,10,0,2,2,2,0,22,2,2,NA,NA,NA,TrialProc,444618,No,3553,448171,NA,0,0,2,943,449144,0,1122,450290,TrialList,药是一种温柔的爱。,22,1,10
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,11,0,1,2,2,0,5,2,2,NA,NA,NA,TrialProc,454751,Yes,4249,459e3,2,888,459922,4,1259,461209,1,2415,463649,TrialList,音乐是一团安慰的火。,5,1,11
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,12,1,2,2,1,0,18,2,1,NA,NA,NA,TrialProc,468450,Yes,6170,474620,3,1119,475768,5,1680,477479,1,1150,478649,TrialList,宗教是一种著名的艺术。,18,1,12
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,13,0,2,1,1,0,12,1,1,NA,NA,NA,TrialProc,483399,Yes,6036,489435,2,1229,490694,4,1183,491898,1,1052,492984,TrialList,生活是一场愉快的喜剧。,12,1,13
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,14,0,1,1,2,0,10,2,2,NA,NA,NA,TrialProc,497248,Yes,2524,499772,3,1058,500857,5,1276,502157,1,966,503147,TrialList,安全是温暖的光。,10,1,14
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,15,0,2,2,2,1,58,2,2,NA,NA,NA,TrialProc,507431,Yes,13783,521214,3,961,522208,4,1170,523400,1,871,524301,TrialList,历史是一面破碎的镜子。,58,1,15
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,16,1,1,1,2,0,48,1,3,NA,NA,NA,TrialProc,528779,Yes,2968,531747,3,1489,533268,4,2395,535691,1,981,536694,TrialList,政府是一束温暖的光。,48,1,16
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,17,0,1,2,2,1,51,1,1,NA,NA,NA,TrialProc,541295,No,6960,548255,NA,0,0,2,2233,550511,0,1076,551621,TrialList,智慧是一个遥远的外国人。,51,1,17
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,18,0,2,2,3,0,42,2,2,NA,NA,NA,TrialProc,556328,No,5279,561607,NA,0,0,3,3205,564832,0,1555,566416,TrialList,写作是一种舒缓的愈合。,42,1,18
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,19,0,1,1,2,0,43,3,3,NA,NA,NA,TrialProc,570777,No,2822,573599,NA,0,0,1,1888,575515,0,1288,576831,TrialList,疾病是温暖的光。,43,1,19
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,20,0,1,1,2,0,44,3,3,NA,NA,NA,TrialProc,581410,No,2568,583978,NA,0,0,1,900,584909,0,956,585899,TrialList,阻力是变暖的光。,44,1,20
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,21,0,2,2,2,0,15,1,1,NA,NA,NA,TrialProc,590492,No,4484,594976,NA,0,0,2,1066,596075,0,856,596965,TrialList,历史是一门现代科学。,15,1,21
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,22,0,1,3,3,1,59,2,2,NA,NA,NA,TrialProc,602075,No,14356,616431,NA,0,0,3,3876,620334,0,5940,626297,TrialList,愤怒是一场寒冷的暴风雪。,59,1,22
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,23,0,2,1,1,0,8,3,3,NA,NA,NA,TrialProc,630773,No,2220,632993,NA,0,0,1,1743,634766,0,1184,635974,TrialList,战争是温柔的爱。,8,1,23
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,24,0,1,1,2,0,47,1,1,NA,NA,NA,TrialProc,640273,Yes,2798,643071,3,962,644068,5,1449,645538,1,936,646508,TrialList,学习是一项有价值的投资。,47,1,24
Tweet_Rating_Chinese_Right,49,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597734</Frequency><Timestamp dt:dt=""r8"">64701536075</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-28T15:12:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-49-1,60.004,1.0.0.381,中文,1,研究生,277517633,Professional,2.0.10.353,2.0.10.353,05-28-2015,2015-05-28T15:12:00Z,16:12:291.000000,女,2.0.10.248,4,4,1,4,BlockProc,BlockList,25,0,1,2,2,0,1,2,2,NA,NA,NA,TrialProc,650839,No,13271,664110,NA,0,0,3,1735,665873,0,4443,670348,TrialList,话语是一首安慰的歌。,1,1,25
